district_id,lb_code,lb_name_english,lb_type_csn,lb_type,district_name,lb_name_full
13,G130505,Azhikode,1,Grama Panchayat,Kannur District ,"Azhikode Grama Panchayat, Kannur District "
13,G130706,Ancharakandy,1,Grama Panchayat,Kannur District ,"Ancharakandy Grama Panchayat, Kannur District "
13,G130603,Kadambur,1,Grama Panchayat,Kannur District ,"Kadambur Grama Panchayat, Kannur District "
13,G130705,Muzhappilangad,1,Grama Panchayat,Kannur District ,"Muzhappilangad Grama Panchayat, Kannur District "
13,G130605,Chembilode,1,Grama Panchayat,Kannur District ,"Chembilode Grama Panchayat, Kannur District "
13,G130606,Munderi,1,Grama Panchayat,Kannur District ,"Munderi Grama Panchayat, Kannur District "
13,G130607,Peralasseri,1,Grama Panchayat,Kannur District ,"Peralasseri Grama Panchayat, Kannur District "
13,G130701,Dharmadom,1,Grama Panchayat,Kannur District ,"Dharmadom Grama Panchayat, Kannur District "
13,G130702,Eranholi,1,Grama Panchayat,Kannur District ,"Eranholi Grama Panchayat, Kannur District "
13,G130801,Kadirur,1,Grama Panchayat,Kannur District ,"Kadirur Grama Panchayat, Kannur District "
13,G130906,Kottayam,1,Grama Panchayat,Kannur District ,"Kottayam Grama Panchayat, Kannur District "
13,G130703,Pinarayi,1,Grama Panchayat,Kannur District ,"Pinarayi Grama Panchayat, Kannur District "
13,G130802,Chokli,1,Grama Panchayat,Kannur District ,"Chokli Grama Panchayat, Kannur District "
13,G130704,New Mahi,1,Grama Panchayat,Kannur District ,"New Mahi Grama Panchayat, Kannur District "
13,G130805,Mokeri,1,Grama Panchayat,Kannur District ,"Mokeri Grama Panchayat, Kannur District "
13,G130806,Panniyannur,1,Grama Panchayat,Kannur District ,"Panniyannur Grama Panchayat, Kannur District "
13,G130901,Triprangottur,1,Grama Panchayat,Kannur District ,"Triprangottur Grama Panchayat, Kannur District "
13,G130902,Chittariparamba,1,Grama Panchayat,Kannur District ,"Chittariparamba Grama Panchayat, Kannur District "
13,G130903,Kunnathuparamba,1,Grama Panchayat,Kannur District ,"Kunnathuparamba Grama Panchayat, Kannur District "
13,G130904,Mangattidam,1,Grama Panchayat,Kannur District ,"Mangattidam Grama Panchayat, Kannur District "
13,G130905,Pattiam,1,Grama Panchayat,Kannur District ,"Pattiam Grama Panchayat, Kannur District "
13,G130707,Vengad,1,Grama Panchayat,Kannur District ,"Vengad Grama Panchayat, Kannur District "
13,G131001,Aralam,1,Grama Panchayat,Kannur District ,"Aralam Grama Panchayat, Kannur District "
13,G131002,Ayyankunnu,1,Grama Panchayat,Kannur District ,"Ayyankunnu Grama Panchayat, Kannur District "
13,G131003,Keezhallur,1,Grama Panchayat,Kannur District ,"Keezhallur Grama Panchayat, Kannur District "
13,G131004,Thilankeri,1,Grama Panchayat,Kannur District ,"Thilankeri Grama Panchayat, Kannur District "
13,G131005,Koodali,1,Grama Panchayat,Kannur District ,"Koodali Grama Panchayat, Kannur District "
13,G131006,Payam,1,Grama Panchayat,Kannur District ,"Payam Grama Panchayat, Kannur District "
13,G131101,Kanichar,1,Grama Panchayat,Kannur District ,"Kanichar Grama Panchayat, Kannur District "
13,G131102,Kelakom,1,Grama Panchayat,Kannur District ,"Kelakom Grama Panchayat, Kannur District "
13,G131103,Kottiyoor,1,Grama Panchayat,Kannur District ,"Kottiyoor Grama Panchayat, Kannur District "
13,G131104,Muzhakkunnu,1,Grama Panchayat,Kannur District ,"Muzhakkunnu Grama Panchayat, Kannur District "
13,G131105,Kolayad,1,Grama Panchayat,Kannur District ,"Kolayad Grama Panchayat, Kannur District "
13,G131106,Malur,1,Grama Panchayat,Kannur District ,"Malur Grama Panchayat, Kannur District "
13,G131107,Peravoor,1,Grama Panchayat,Kannur District ,"Peravoor Grama Panchayat, Kannur District "
14,G140201,Belloor,1,Grama Panchayat,Kasaragod District ,"Belloor Grama Panchayat, Kasaragod District "
14,G140202,Kumbadaje,1,Grama Panchayat,Kasaragod District ,"Kumbadaje Grama Panchayat, Kasaragod District "
14,G140101,Mangalpady,1,Grama Panchayat,Kasaragod District ,"Mangalpady Grama Panchayat, Kasaragod District "
14,G140102,Vorkady,1,Grama Panchayat,Kasaragod District ,"Vorkady Grama Panchayat, Kasaragod District "
14,G140103,Puthige,1,Grama Panchayat,Kasaragod District ,"Puthige Grama Panchayat, Kasaragod District "
14,G140104,Meenja,1,Grama Panchayat,Kasaragod District ,"Meenja Grama Panchayat, Kasaragod District "
14,G140105,Manjewswaram,1,Grama Panchayat,Kasaragod District ,"Manjewswaram Grama Panchayat, Kasaragod District "
14,G140306,Kumbala,1,Grama Panchayat,Kasaragod District ,"Kumbala Grama Panchayat, Kasaragod District "
14,G140106,Paivalike,1,Grama Panchayat,Kasaragod District ,"Paivalike Grama Panchayat, Kasaragod District "
14,G140107,Enmakaje,1,Grama Panchayat,Kasaragod District ,"Enmakaje Grama Panchayat, Kasaragod District "
14,G140305,Badiyadka,1,Grama Panchayat,Kasaragod District ,"Badiyadka Grama Panchayat, Kasaragod District "
14,G140203,Muliyar,1,Grama Panchayat,Kasaragod District ,"Muliyar Grama Panchayat, Kasaragod District "
14,G140204,Karadka,1,Grama Panchayat,Kasaragod District ,"Karadka Grama Panchayat, Kasaragod District "
14,G140205,Delampady,1,Grama Panchayat,Kasaragod District ,"Delampady Grama Panchayat, Kasaragod District "
14,G140301,Chengala,1,Grama Panchayat,Kasaragod District ,"Chengala Grama Panchayat, Kasaragod District "
14,G140302,Chemnad,1,Grama Panchayat,Kasaragod District ,"Chemnad Grama Panchayat, Kasaragod District "
14,G140206,Bedaduka,1,Grama Panchayat,Kasaragod District ,"Bedaduka Grama Panchayat, Kasaragod District "
14,G140303,Madhur,1,Grama Panchayat,Kasaragod District ,"Madhur Grama Panchayat, Kasaragod District "
14,G140304,Mogral Puthur,1,Grama Panchayat,Kasaragod District ,"Mogral Puthur Grama Panchayat, Kasaragod District "
14,G140207,Kuttikol,1,Grama Panchayat,Kasaragod District ,"Kuttikol Grama Panchayat, Kasaragod District "
14,G140401,Udma,1,Grama Panchayat,Kasaragod District ,"Udma Grama Panchayat, Kasaragod District "
14,G140402,Ajanoor,1,Grama Panchayat,Kasaragod District ,"Ajanoor Grama Panchayat, Kasaragod District "
14,G140501,Balal,1,Grama Panchayat,Kasaragod District ,"Balal Grama Panchayat, Kasaragod District "
14,G140502,Kodombellur,1,Grama Panchayat,Kasaragod District ,"Kodombellur Grama Panchayat, Kasaragod District "
14,G140403,Madikkai,1,Grama Panchayat,Kasaragod District ,"Madikkai Grama Panchayat, Kasaragod District "
14,G140404,Pallikkara,1,Grama Panchayat,Kasaragod District ,"Pallikkara Grama Panchayat, Kasaragod District "
14,G140503,Panathady,1,Grama Panchayat,Kasaragod District ,"Panathady Grama Panchayat, Kasaragod District "
14,G140405,Pullurperiya,1,Grama Panchayat,Kasaragod District ,"Pullurperiya Grama Panchayat, Kasaragod District "
14,G140504,Kallar,1,Grama Panchayat,Kasaragod District ,"Kallar Grama Panchayat, Kasaragod District "
14,G140601,Cheruvathur,1,Grama Panchayat,Kasaragod District ,"Cheruvathur Grama Panchayat, Kasaragod District "
14,G140602,Kayyur Cheemeni,1,Grama Panchayat,Kasaragod District ,"Kayyur Cheemeni Grama Panchayat, Kasaragod District "
14,G140505,East Eleri,1,Grama Panchayat,Kasaragod District ,"East Eleri Grama Panchayat, Kasaragod District "
14,G140603,Pilicode,1,Grama Panchayat,Kasaragod District ,"Pilicode Grama Panchayat, Kasaragod District "
14,G140506,West Eleri,1,Grama Panchayat,Kasaragod District ,"West Eleri Grama Panchayat, Kasaragod District "
14,G140507,Kinanoor Karinthalam,1,Grama Panchayat,Kasaragod District ,"Kinanoor Karinthalam Grama Panchayat, Kasaragod District "
14,G140604,Thrikkaripur,1,Grama Panchayat,Kasaragod District ,"Thrikkaripur Grama Panchayat, Kasaragod District "
14,G140606,Padne,1,Grama Panchayat,Kasaragod District ,"Padne Grama Panchayat, Kasaragod District "
14,G140605,Valiyaparamba,1,Grama Panchayat,Kasaragod District ,"Valiyaparamba Grama Panchayat, Kasaragod District "
2,G021005,Chirakkara,1,Grama Panchayat,Kollam District ,"Chirakkara Grama Panchayat, Kollam District "
2,G021108,Kummil,1,Grama Panchayat,Kollam District ,"Kummil Grama Panchayat, Kollam District "
5,G051107,Koruthode,1,Grama Panchayat,Kottayam District ,"Koruthode Grama Panchayat, Kottayam District "
6,G060208,Devikulam,1,Grama Panchayat,Idukki District ,"Devikulam Grama Panchayat, Idukki District "
9,G090509,Thenkara,1,Grama Panchayat,Palakkad District ,"Thenkara Grama Panchayat, Palakkad District "
10,G100409,Muthuvallur,1,Grama Panchayat,Malappuram District ,"Muthuvallur Grama Panchayat, Malappuram District "
10,G101404,Kalady,1,Grama Panchayat,Malappuram District ,"Kalady Grama Panchayat, Malappuram District "
11,G111009,Kattippara,1,Grama Panchayat,Kozhikode District ,"Kattippara Grama Panchayat, Kozhikode District "
12,B120300,Sulthanbathery,2,Block Panchayat,Wayanad District ,"Sulthanbathery Block Panchayat, Wayanad District "
8,B080800,Talikkulam,2,Block Panchayat,Thrissur District ,"Talikkulam Block Panchayat, Thrissur District "
10,M100900,Tanur,10,Muncipality,Malappuram District ,"Tanur Muncipality, Malappuram District "
13,B130700,Thalassery,2,Block Panchayat,Kannur District ,"Thalassery Block Panchayat, Kannur District "
13,M130500,Thalassery,10,Muncipality,Kannur District ,"Thalassery Muncipality, Kannur District "
13,B130300,Thaliparamba,2,Block Panchayat,Kannur District ,"Thaliparamba Block Panchayat, Kannur District "
13,M130200,Thalipparamba,10,Muncipality,Kannur District ,"Thalipparamba Muncipality, Kannur District "
6,G060209,Edamalakkudy,1,Grama Panchayat,Idukki District ,"Edamalakkudy Grama Panchayat, Idukki District "
10,B101200,Thanur,2,Block Panchayat,Malappuram District ,"Thanur Block Panchayat, Malappuram District "
10,M100400,Thirur,10,Muncipality,Malappuram District ,"Thirur Muncipality, Malappuram District "
3,M030200,Thiruvalla,10,Muncipality,Pathanamthitta District ,"Thiruvalla Muncipality, Pathanamthitta District "
11,B110400,Thodannur,2,Block Panchayat,Kozhikode District ,"Thodannur Block Panchayat, Kozhikode District "
6,B060700,Thodupuzha,2,Block Panchayat,Idukki District ,"Thodupuzha Block Panchayat, Idukki District "
6,M060100,Thodupuzha,10,Muncipality,Idukki District ,"Thodupuzha Muncipality, Idukki District "
7,M070900,Thrikkakara,10,Muncipality,Ernakulam District ,"Thrikkakara Muncipality, Ernakulam District "
13,C130100,Kannur,20,Corporation,Kannur District ,"Kannur Corporation, Kannur District "
9,B090100,Thrithala,2,Block Panchayat,Palakkad District ,"Thrithala Block Panchayat, Palakkad District "
11,B110200,Thuneri,2,Block Panchayat,Kozhikode District ,"Thuneri Block Panchayat, Kozhikode District "
10,B101300,Tirur,2,Block Panchayat,Malappuram District ,"Tirur Block Panchayat, Malappuram District "
10,M101200,Tirurangadi,10,Muncipality,Malappuram District ,"Tirurangadi Muncipality, Malappuram District "
10,B101100,Tirurangady,2,Block Panchayat,Malappuram District ,"Tirurangady Block Panchayat, Malappuram District "
7,M070400,Tripunithura,10,Muncipality,Ernakulam District ,"Tripunithura Muncipality, Ernakulam District "
5,B050400,Uzhavoor,2,Block Panchayat,Kottayam District ,"Uzhavoor Block Panchayat, Kottayam District "
11,B110100,Vadakara,2,Block Panchayat,Kozhikode District ,"Vadakara Block Panchayat, Kozhikode District "
11,M110100,Vadakara,10,Muncipality,Kozhikode District ,"Vadakara Muncipality, Kozhikode District "
7,B071000,Vadavucode,2,Block Panchayat,Ernakulam District ,"Vadavucode Block Panchayat, Ernakulam District "
5,B050100,Vaikom,2,Block Panchayat,Kottayam District ,"Vaikom Block Panchayat, Kottayam District "
5,M050200,Vaikom,10,Muncipality,Kottayam District ,"Vaikom Muncipality, Kottayam District "
10,M101100,Valanchery,10,Muncipality,Malappuram District ,"Valanchery Muncipality, Malappuram District "
1,M010100,Varkala,10,Muncipality,Thiruvananthapuram District ,"Varkala Muncipality, Thiruvananthapuram District "
7,B070500,Vazhakkulam,2,Block Panchayat,Ernakulam District ,"Vazhakkulam Block Panchayat, Ernakulam District "
5,B051000,Vazhoor,2,Block Panchayat,Kottayam District ,"Vazhoor Block Panchayat, Kottayam District "
4,B040700,Veliyanad,2,Block Panchayat,Alappuzha District ,"Veliyanad Block Panchayat, Alappuzha District "
8,B081300,Vellangallur,2,Block Panchayat,Thrissur District ,"Vellangallur Block Panchayat, Thrissur District "
10,B101000,Vengara,2,Block Panchayat,Malappuram District ,"Vengara Block Panchayat, Malappuram District "
7,B070700,Vypin,2,Block Panchayat,Ernakulam District ,"Vypin Block Panchayat, Ernakulam District "
8,M080700,Wadakanchery,10,Muncipality,Thrissur District ,"Wadakanchery Muncipality, Thrissur District "
8,B080300,Wadakkanchery,2,Block Panchayat,Thrissur District ,"Wadakkanchery Block Panchayat, Thrissur District "
10,B100300,Wandoor,2,Block Panchayat,Malappuram District ,"Wandoor Block Panchayat, Malappuram District "
